tf,level,strength,tol,rank
15m,96659.85603174602,0.0012267549410962906,77.86499999999978,269
15m,68635.65301587302,0.0012267549410962906,77.86499999999978,270
15m,46460.57111111111,0.0012267549410962906,77.86499999999978,271
15m,5920.62492063492,0.0012267549410962906,77.86499999999978,272
15m,45833.9156451613,0.0012072826404439685,77.86499999999978,273
15m,96818.1229032258,0.0012072826404439685,77.86499999999978,274
15m,62008.95258064515,0.0012072826404439685,77.86499999999978,275
15m,18361.141803278686,0.0011878103397916463,77.86499999999978,276
15m,35914.47229508198,0.0011878103397916463,77.86499999999978,277
15m,40539.723934426234,0.0011878103397916463,77.86499999999978,278
15m,21922.122833333335,0.0011683380391393243,77.86499999999978,279
15m,24183.0025,0.0011683380391393243,77.86499999999978,280
15m,65556.1375,0.0011683380391393243,77.86499999999978,281
15m,40850.19283333333,0.0011683380391393243,77.86499999999978,282
15m,36206.38033333333,0.0011683380391393243,77.86499999999978,283
15m,60493.898499999996,0.0011683380391393243,77.86499999999978,284
15m,35466.012542372875,0.0011488657384870022,77.86499999999978,285
15m,105311.14288135595,0.0011488657384870022,77.86499999999978,286
15m,49014.463220338985,0.0011488657384870022,77.86499999999978,287
15m,90417.30206896551,0.0011293934378346802,77.86499999999978,288
15m,68947.2348275862,0.0011293934378346802,77.86499999999978,289
15m,95889.46844827586,0.0011293934378346802,77.86499999999978,290
15m,49283.011379310345,0.0011293934378346802,77.86499999999978,291
15m,66319.60413793103,0.0011293934378346802,77.86499999999978,292
15m,59962.59842105263,0.0011099211371823582,77.86499999999978,293
15m,31484.440877192977,0.0011099211371823582,77.86499999999978,294
15m,97132.48719298246,0.0011099211371823582,77.86499999999978,295
15m,35608.62456140351,0.0011099211371823582,77.86499999999978,296
15m,54305.598070175445,0.0011099211371823582,77.86499999999978,297
15m,104680.24107142857,0.001090448836530036,77.86499999999978,298
15m,34985.29125,0.001090448836530036,77.86499999999978,299
15m,68795.47928571429,0.001090448836530036,77.86499999999978,300
15m,24475.399818181817,0.001070976535877714,77.86499999999978,301
15m,35134.76490909091,0.001070976535877714,77.86499999999978,302
15m,18207.430545454547,0.001070976535877714,77.86499999999978,303
15m,64777.65963636364,0.001070976535877714,77.86499999999978,304
15m,87506.32563636366,0.001070976535877714,77.86499999999978,305
15m,40055.184545454555,0.001070976535877714,77.86499999999978,306
15m,51790.99092592593,0.0010515042352253919,77.86499999999978,307
15m,107226.91648148149,0.0010515042352253919,77.86499999999978,308
15m,87644.97444444445,0.0010515042352253919,77.86499999999978,309
15m,87939.87092592593,0.0010515042352253919,77.86499999999978,310
